sku_id,scraped_on,price,stock,image_url,article_type,mean_price
709,2018-12-09,10.0,10,https://images.topshop.com/i/TopShop/TS09K02NYLW_M_1.jpg?$Large$,Tops,-19.401432726353008
710,2018-12-09,45.0,2,https://images.topshop.com/i/TopShop/TS62T21MPNK_M_1.jpg?$Large$,Dresses,15.598567273646992
711,2018-12-09,40.0,22,https://images.topshop.com/i/TopShop/TS26A31NMDT_M_1.jpg?$Large$,Jeans,10.598567273646992
712,2018-12-09,25.2,1,https://images.topshop.com/i/TopShop/TS62R68MPNK_M_1.jpg?$Large$,Trousers & Leggings,-4.2014327263530085
713,2018-12-09,18.0,1,https://images.topshop.com/i/TopShop/TS62R80MBLK_M_1.jpg?$Large$,Dresses,-11.401432726353008
714,2018-12-09,12.0,6,https://images.topshop.com/i/TopShop/TS62L03MRED_M_1.jpg?$Large$,Dresses,-17.401432726353008
715,2018-12-09,28.0,1,https://images.topshop.com/i/TopShop/TS62L33MBLK_M_1.jpg?$Large$,Dresses,-1.4014327263530078
716,2018-12-09,55.0,1,https://images.topshop.com/i/TopShop/TS62B29MMUL_M_1.jpg?$Large$,Dresses,25.598567273646992
717,2018-12-09,12.0,6,https://images.topshop.com/i/TopShop/TS62L30MBLK_M_1.jpg?$Large$,Dresses,-17.401432726353008
718,2018-12-09,35.0,1,https://images.topshop.com/i/TopShop/TS62L32MBLK_M_1.jpg?$Large$,Dresses,5.598567273646992
719,2018-12-09,35.0,6,https://images.topshop.com/i/TopShop/TS62L05MRED_M_1.jpg?$Large$,Dresses,5.598567273646992
720,2018-12-09,28.0,9,https://images.topshop.com/i/TopShop/TS62L06MRED_M_1.jpg?$Large$,Dresses,-1.4014327263530078
721,2018-12-09,25.0,2,https://images.topshop.com/i/TopShop/TS62L07MRED_M_1.jpg?$Large$,Dresses,-4.401432726353008
722,2018-12-09,22.0,4,https://images.topshop.com/i/TopShop/TS62L07MWHT_M_1.jpg?$Large$,Shorts,-7.401432726353008
723,2018-12-09,25.0,1,https://images.topshop.com/i/TopShop/TS62L02MGRY_M_1.jpg?$Large$,Dresses,-4.401432726353008
724,2018-12-09,36.0,3,https://images.topshop.com/i/TopShop/TS02J10NBLE_M_1.jpg?$Large$,Jeans,6.598567273646992
725,2018-12-09,40.0,11,https://images.topshop.com/i/TopShop/TS26A32NMDT_M_1.jpg?$Large$,Jeans,10.598567273646992
726,2018-12-09,15.0,21,https://images.topshop.com/i/TopShop/TS05B06NBLC_M_1.jpg?$Large$,Shorts,-14.401432726353008
727,2018-12-09,10.0,8,https://images.topshop.com/i/TopShop/TS13I03NMUL_M_1.jpg?$Large$,Tops,-19.401432726353008
728,2018-12-09,56.0,20,https://images.topshop.com/i/TopShop/TS11P13NBLK_M_1.jpg?$Large$,Jackets & Coats,26.598567273646992
729,2018-12-09,40.0,113,https://images.topshop.com/i/TopShop/TS02M04NMDT_M_1.jpg?$Large$,Jeans,10.598567273646992
730,2018-12-09,42.0,119,https://images.topshop.com/i/TopShop/TS02X02NMDT_M_1.jpg?$Large$,Jeans,12.598567273646992
731,2018-12-09,29.0,129,https://images.topshop.com/i/TopShop/TS02C02NMDT_M_1.jpg?$Large$,Jeans,-0.40143272635300775
732,2018-12-09,29.0,131,https://images.topshop.com/i/TopShop/TS02C03NBLC_M_1.jpg?$Large$,Jeans,-0.40143272635300775
733,2018-12-09,26.0,6,https://images.topshop.com/i/TopShop/TS01S02NROS_M_1.jpg?$Large$,Nightwear,-3.4014327263530078
734,2018-12-09,15.0,1,https://images.topshop.com/i/TopShop/TS02C03NWHT_M_1.jpg?$Large$,Jeans,-14.401432726353008
735,2018-12-09,15.0,14,https://images.topshop.com/i/TopShop/TS02C03MPBL_M_1.jpg?$Large$,Jeans,-14.401432726353008
736,2018-12-09,40.0,85,https://images.topshop.com/i/TopShop/TS02F06NMDT_M_1.jpg?$Large$,Jeans,10.598567273646992
737,2018-12-09,25.0,87,https://images.topshop.com/i/TopShop/TS02K27NWHT_M_1.jpg?$Large$,Jeans,-4.401432726353008
738,2018-12-09,40.0,1,https://images.topshop.com/i/TopShop/TS02K02NGRY_M_1.jpg?$Large$,Jeans,10.598567273646992
739,2018-12-09,115.0,1,https://images.topshop.com/i/TopShop/TS07X02NMUL_M_1.jpg?$Large$,Jackets & Coats,85.59856727364699
740,2018-12-09,40.0,116,https://images.topshop.com/i/TopShop/TS02K03NBLE_M_1.jpg?$Large$,Jeans,10.598567273646992
741,2018-12-09,22.0,98,https://images.topshop.com/i/TopShop/TS36C03NBLK_M_1.jpg?$Large$,Trousers & Leggings,-7.401432726353008
742,2018-12-09,33.0,1,https://images.topshop.com/i/TopShop/TS12S19NBLK_M_1.jpg?$Large$,Tops,3.5985672736469922
743,2018-12-09,28.0,11,https://images.topshop.com/i/TopShop/TS12S16NGRY_M_1.jpg?$Large$,Trousers & Leggings,-1.4014327263530078
744,2018-12-09,5.0,26,https://images.topshop.com/i/TopShop/TS03P07NBLK_M_1.jpg?$Large$,Swimwear,-24.401432726353008
745,2018-12-09,5.0,5,https://images.topshop.com/i/TopShop/TS03P08NBLK_M_1.jpg?$Large$,Swimwear,-24.401432726353008
746,2018-12-09,10.0,4,https://images.topshop.com/i/TopShop/TS03X54NPNK_M_1.jpg?$Large$,Swimwear,-19.401432726353008
747,2018-12-09,15.0,1,https://images.topshop.com/i/TopShop/TS12O41NBLK_M_1.jpg?$Large$,,-14.401432726353008
748,2018-12-09,10.0,5,https://images.topshop.com/i/TopShop/TS09K03NNAV_M_1.jpg?$Large$,Tops,-19.401432726353008
749,2018-12-09,49.0,27,https://images.topshop.com/i/TopShop/TS07D01NGRY_M_1.jpg?$Large$,Jackets & Coats,19.598567273646992
750,2018-12-09,5.0,26,https://images.topshop.com/i/TopShop/TS43M12MROS_M_1.jpg?$Large$,Lingerie,-24.401432726353008
751,2018-12-09,10.0,52,https://images.topshop.com/i/TopShop/TS09K02NBLK_M_1.jpg?$Large$,Tops,-19.401432726353008
752,2018-12-09,10.0,11,https://images.topshop.com/i/TopShop/TS09K02NGYM_M_1.jpg?$Large$,Tops,-19.401432726353008
753,2018-12-09,15.0,1,https://images.topshop.com/i/TopShop/TS30T03NNAV_M_1.jpg?$Large$,Trousers & Leggings,-14.401432726353008
754,2018-12-09,25.0,10,https://images.topshop.com/i/TopShop/TS26S01NMDT_M_1.jpg?$Large$,Shorts,-4.401432726353008
755,2018-12-09,10.0,1,https://images.topshop.com/i/TopShop/TS13Q02NBLK_M_1.jpg?$Large$,Tops,-19.401432726353008
756,2018-12-09,40.0,30,https://images.topshop.com/i/TopShop/TS30A09NWBK_M_1.jpg?$Large$,Jeans,10.598567273646992
757,2018-12-09,5.0,22,https://images.topshop.com/i/TopShop/TS13Y04NIVR_M_1.jpg?$Large$,Tops,-24.401432726353008
758,2018-12-09,19.0,70,https://images.topshop.com/i/TopShop/TS13G26NPLE_M_1.jpg?$Large$,Tops,-10.401432726353008
759,2018-12-09,5.0,1,https://images.topshop.com/i/TopShop/TS13A09NBLK_M_1.jpg?$Large$,Tops,-24.401432726353008
760,2018-12-09,7.0,2,https://images.topshop.com/i/TopShop/TS13F05NCOB_M_1.jpg?$Large$,Tops,-22.401432726353008
761,2018-12-09,5.0,80,https://images.topshop.com/i/TopShop/TS13A09NIVR_M_1.jpg?$Large$,Tops,-24.401432726353008
762,2018-12-09,5.0,17,https://images.topshop.com/i/TopShop/TS13A09NKHA_M_1.jpg?$Large$,Tops,-24.401432726353008
763,2018-12-09,4.75,1,https://images.topshop.com/i/TopShop/TS13A09NRED_M_1.jpg?$Large$,Tops,-24.651432726353008
764,2018-12-09,19.0,47,https://images.topshop.com/i/TopShop/TS13A11NIVR_M_1.jpg?$Large$,Tops,-10.401432726353008
765,2018-12-09,16.0,10,https://images.topshop.com/i/TopShop/TS22P08LBRG_M_1.jpg?$Large$,Sunglasses,-13.401432726353008
766,2018-12-09,25.0,36,https://images.topshop.com/i/TopShop/TS26S05NBLK_M_1.jpg?$Large$,Shorts,-4.401432726353008
767,2018-12-09,29.0,67,https://images.topshop.com/i/TopShop/TS26K20NMDT_M_1.jpg?$Large$,Skirts,-0.40143272635300775
768,2018-12-09,15.0,13,https://images.topshop.com/i/TopShop/TS26S06NMDT_M_1.jpg?$Large$,Shorts,-14.401432726353008
769,2018-12-09,10.0,57,https://images.topshop.com/i/TopShop/TS26S04NMDT_M_1.jpg?$Large$,Shorts,-19.401432726353008
770,2018-12-09,26.0,41,https://images.topshop.com/i/TopShop/TS26K17NWBK_M_1.jpg?$Large$,Skirts,-3.4014327263530078
771,2018-12-09,20.0,10,https://images.topshop.com/i/TopShop/TS22X09MBLK_M_1.jpg?$Large$,Sunglasses,-9.401432726353008
772,2018-12-09,15.0,10,https://images.topshop.com/i/TopShop/TS22X07MBLK_M_1.jpg?$Large$,Sunglasses,-14.401432726353008
773,2018-12-09,3.0,10,https://images.topshop.com/i/TopShop/TS26G03MRED_M_1.jpg?$Large$,Tops,-26.401432726353008
774,2018-12-09,6.0,1,https://images.topshop.com/i/TopShop/TS26G03NBLK_M_1.jpg?$Large$,Tops,-23.401432726353008
775,2018-12-09,3.0,2,https://images.topshop.com/i/TopShop/TS26G07NPNK_M_1.jpg?$Large$,Tops,-26.401432726353008
776,2018-12-09,3.0,10,https://images.topshop.com/i/TopShop/TS26G09NBLE_M_1.jpg?$Large$,Tops,-26.401432726353008
777,2018-12-09,15.0,1,https://images.topshop.com/i/TopShop/TS05F05NWBK_M_1.jpg?$Large$,Shorts,-14.401432726353008
778,2018-12-09,15.0,12,https://images.topshop.com/i/TopShop/TS12O82NRST_M_1.jpg?$Large$,Trousers & Leggings,-14.401432726353008
779,2018-12-09,15.0,1,https://images.topshop.com/i/TopShop/TS03X33MMUL_M_1.jpg?$Large$,Swimwear,-14.401432726353008
780,2018-12-09,15.0,3,https://images.topshop.com/i/TopShop/TS04Z11MBLK_M_1.jpg?$Large$,Tops,-14.401432726353008
781,2018-12-09,42.0,113,https://images.topshop.com/i/TopShop/TS02B03NMDT_M_1.jpg?$Large$,Jeans,12.598567273646992
782,2018-12-09,46.0,122,https://images.topshop.com/i/TopShop/TS02C10MMDT_M_1.jpg?$Large$,Jeans,16.598567273646992
783,2018-12-09,40.0,39,https://images.topshop.com/i/TopShop/TS02H02NBLC_M_1.jpg?$Large$,Jeans,10.598567273646992
784,2018-12-09,39.0,6,https://images.topshop.com/i/TopShop/TS16K25MKHA_M_1.jpg?$Large$,Trousers & Leggings,9.598567273646992
785,2018-12-09,19.0,25,https://images.topshop.com/i/TopShop/TS23E08NBLE_M_1.jpg?$Large$,Knitwear,-10.401432726353008
786,2018-12-09,5.0,22,https://images.topshop.com/i/TopShop/TS03L23NRED_M_1.jpg?$Large$,Swimwear,-24.401432726353008
787,2018-12-09,5.0,24,https://images.topshop.com/i/TopShop/TS03P10NPNK_M_1.jpg?$Large$,Swimwear,-24.401432726353008
788,2018-12-09,10.0,7,https://images.topshop.com/i/TopShop/TS03X36MRED_M_1.jpg?$Large$,Swimwear,-19.401432726353008
789,2018-12-09,5.0,14,https://images.topshop.com/i/TopShop/TS03S02NMON_M_1.jpg?$Large$,Swimwear,-24.401432726353008
790,2018-12-09,23.8,1,https://images.topshop.com/i/TopShop/TS62R51MNAV_M_1.jpg?$Large$,Playsuits & Jumpsuits,-5.601432726353007
791,2018-12-09,15.4,1,https://images.topshop.com/i/TopShop/TS62R49MBLS_M_1.jpg?$Large$,Tops,-14.001432726353007
792,2018-12-09,28.0,65,https://images.topshop.com/i/TopShop/TS05A06NWBK_M_1.jpg?$Large$,Shorts,-1.4014327263530078
793,2018-12-09,42.0,1,https://images.topshop.com/i/TopShop/TS62T23MPNK_M_1.jpg?$Large$,Dresses,12.598567273646992
794,2018-12-09,32.0,36,https://images.topshop.com/i/TopShop/TS05R32NMDT_M_1.jpg?$Large$,Skirts,2.5985672736469922
795,2018-12-09,25.0,2,https://images.topshop.com/i/TopShop/TS12O81NPNK_M_1.jpg?$Large$,Dresses,-4.401432726353008
796,2018-12-09,10.0,1,https://images.topshop.com/i/TopShop/TS10F08NBLK_M_1.jpg?$Large$,Dresses,-19.401432726353008
797,2018-12-09,40.0,140,https://images.topshop.com/i/TopShop/TS02K09NBLC_M_1.jpg?$Large$,Jeans,10.598567273646992
798,2018-12-09,15.0,27,https://images.topshop.com/i/TopShop/TS10M05NBLK_M_1.jpg?$Large$,Dresses,-14.401432726353008
799,2018-12-09,5.0,23,https://images.topshop.com/i/TopShop/TS44X04NMUL_M_1.jpg?$Large$,Swimwear,-24.401432726353008
800,2018-12-09,15.0,10,https://images.topshop.com/i/TopShop/TS36R01NIVR_M_1.jpg?$Large$,Trousers & Leggings,-14.401432726353008
801,2018-12-09,22.0,10,https://images.topshop.com/i/TopShop/TS19D56MBLK_M_1.jpg?$Large$,Belts,-7.401432726353008
802,2018-12-09,20.0,11,https://images.topshop.com/i/TopShop/TS05H98NBLC_M_1.jpg?$Large$,Tops,-9.401432726353008
803,2018-12-09,5.0,16,https://images.topshop.com/i/TopShop/TS13A07MTAB_M_1.jpg?$Large$,Tops,-24.401432726353008
804,2018-12-09,10.0,13,https://images.topshop.com/i/TopShop/TS42D01NBLK_M_1.jpg?$Large$,Shoes,-19.401432726353008
805,2018-12-09,16.0,30,https://images.topshop.com/i/TopShop/TS19D55MBLK_M_1.jpg?$Large$,Belts,-13.401432726353008
806,2018-12-09,28.0,4,https://images.topshop.com/i/TopShop/TS25J51NGRY_M_1.jpg?$Large$,Tops,-1.4014327263530078
807,2018-12-09,25.0,40,https://images.topshop.com/i/TopShop/TS12S12NWHT_M_1.jpg?$Large$,Tops,-4.401432726353008
808,2018-12-09,5.0,23,https://images.topshop.com/i/TopShop/TS13A15NPNK_M_1.jpg?$Large$,Tops,-24.401432726353008
809,2018-12-09,14.25,1,https://images.topshop.com/i/TopShop/TS13T03NBLK_M_1.jpg?$Large$,Tops,-15.151432726353008
810,2018-12-09,16.0,1,https://images.topshop.com/i/TopShop/TS13A12NIVR_M_1.jpg?$Large$,Tops,-13.401432726353008
811,2018-12-09,29.0,61,https://images.topshop.com/i/TopShop/TS26E17NBLK_M_1.jpg?$Large$,Trousers & Leggings,-0.40143272635300775
812,2018-12-09,5.0,1,https://images.topshop.com/i/TopShop/TS13A12NGRY_M_1.jpg?$Large$,Tops,-24.401432726353008
813,2018-12-09,32.0,18,https://images.topshop.com/i/TopShop/TS26K21NMDT_M_1.jpg?$Large$,Skirts,2.5985672736469922
814,2018-12-09,38.0,1,https://images.topshop.com/i/TopShop/TS44J21NBLE_M_1.jpg?$Large$,Jeans,8.598567273646992
815,2018-12-09,15.0,10,https://images.topshop.com/i/TopShop/TS26K25NMUS_M_1.jpg?$Large$,Skirts,-14.401432726353008
816,2018-12-09,25.0,50,https://images.topshop.com/i/TopShop/TS26S05NMDT_M_1.jpg?$Large$,Shorts,-4.401432726353008
817,2018-12-09,40.0,10,https://images.topshop.com/i/TopShop/TS26A87NBLE_M_1.jpg?$Large$,Jeans,10.598567273646992
818,2018-12-09,36.0,10,https://images.topshop.com/i/TopShop/TS26E23NKHA_M_1.jpg?$Large$,Jackets & Coats,6.598567273646992
819,2018-12-09,42.0,1,https://images.topshop.com/i/TopShop/TS26A37NIND_M_1.jpg?$Large$,Jeans,12.598567273646992
820,2018-12-09,32.0,12,https://images.topshop.com/i/TopShop/TS30S04NMDT_M_1.jpg?$Large$,Shorts,2.5985672736469922
821,2018-12-09,40.0,30,https://images.topshop.com/i/TopShop/TS30A66NIND_M_1.jpg?$Large$,Jeans,10.598567273646992
822,2018-12-09,40.0,11,https://images.topshop.com/i/TopShop/TS30A28NBLC_M_1.jpg?$Large$,Jeans,10.598567273646992
823,2018-12-09,60.0,2,https://images.topshop.com/i/TopShop/TS12O39NNAV_M_1.jpg?$Large$,Dresses,30.598567273646992
824,2018-12-09,4.0,23,https://images.topshop.com/i/TopShop/TS43D15MIVR_M_1.jpg?$Large$,Lingerie,-25.401432726353008
825,2018-12-09,42.0,11,https://images.topshop.com/i/TopShop/TS16K19NKHA_M_1.jpg?$Large$,Trousers & Leggings,12.598567273646992
826,2018-12-09,19.0,0,https://images.topshop.com/i/TopShop/TS16J04MBLK_M_1.jpg?$Large$,Trousers & Leggings,-10.401432726353008
827,2018-12-09,5.0,2,https://images.topshop.com/i/TopShop/TS13A11MBLK_M_1.jpg?$Large$,Tops,-24.401432726353008
828,2018-12-09,45.0,3,https://images.topshop.com/i/TopShop/TS12S24NBLE_M_1.jpg?$Large$,Tops,15.598567273646992
829,2018-12-09,15.0,0,https://images.topshop.com/i/TopShop/TS12S28NYLW_M_1.jpg?$Large$,Tops,-14.401432726353008
830,2018-12-09,36.0,78,https://images.topshop.com/i/TopShop/TS05G20NMDT_M_1.jpg?$Large$,Dresses,6.598567273646992
831,2018-12-09,45.0,11,https://images.topshop.com/i/TopShop/TS05J09NWBK_M_1.jpg?$Large$,Jackets & Coats,15.598567273646992
832,2018-12-09,38.0,45,https://images.topshop.com/i/TopShop/TS05J22NMDT_M_1.jpg?$Large$,Jackets & Coats,8.598567273646992
833,2018-12-09,60.0,3,https://images.topshop.com/i/TopShop/TS12S34NBLK_M_1.jpg?$Large$,Trousers & Leggings,30.598567273646992
834,2018-12-09,36.0,100,https://images.topshop.com/i/TopShop/TS02J06NMDT_M_1.jpg?$Large$,Jeans,6.598567273646992
835,2018-12-09,20.0,67,https://images.topshop.com/i/TopShop/TS23Y28NCOR_M_1.jpg?$Large$,Knitwear,-9.401432726353008
836,2018-12-09,17.0,65,https://images.topshop.com/i/TopShop/TS23Y28NGYM_M_1.jpg?$Large$,Knitwear,-12.401432726353008
837,2018-12-09,40.0,138,https://images.topshop.com/i/TopShop/TS44J39NIND_M_1.jpg?$Large$,Jeans,10.598567273646992
838,2018-12-09,7.0,26,https://images.topshop.com/i/TopShop/TS03N59NYLW_M_1.jpg?$Large$,Swimwear,-22.401432726353008
839,2018-12-09,5.0,26,https://images.topshop.com/i/TopShop/TS03N61NCOR_M_1.jpg?$Large$,Swimwear,-24.401432726353008
840,2018-12-09,5.0,26,https://images.topshop.com/i/TopShop/TS03P14NBLS_M_1.jpg?$Large$,Swimwear,-24.401432726353008
841,2018-12-09,5.0,20,https://images.topshop.com/i/TopShop/TS03B06NYLW_M_1.jpg?$Large$,Swimwear,-24.401432726353008
842,2018-12-09,2.0,13,https://images.topshop.com/i/TopShop/TS03P22NOGE_M_1.jpg?$Large$,Swimwear,-27.401432726353008
843,2018-12-09,5.0,10,https://images.topshop.com/i/TopShop/TS03T10NYLW_M_1.jpg?$Large$,Swimwear,-24.401432726353008
844,2018-12-09,5.0,10,https://images.topshop.com/i/TopShop/TS03T12NCOR_M_1.jpg?$Large$,Swimwear,-24.401432726353008
845,2018-12-09,2.0,24,https://images.topshop.com/i/TopShop/TS03B09NCOR_M_1.jpg?$Large$,Swimwear,-27.401432726353008
846,2018-12-09,7.0,2,https://images.topshop.com/i/TopShop/TS09K02NOGE_M_1.jpg?$Large$,Tops,-22.401432726353008
847,2018-12-09,5.0,19,https://images.topshop.com/i/TopShop/TS04R03NWHT_M_1.jpg?$Large$,Tops,-24.401432726353008
848,2018-12-09,30.0,21,https://images.topshop.com/i/TopShop/TS36X02NBLK_M_1.jpg?$Large$,Trousers & Leggings,0.5985672736469922
849,2018-12-09,65.0,2,https://images.topshop.com/i/TopShop/TS62B21MBLK_M_1.jpg?$Large$,Dresses,35.59856727364699
850,2018-12-09,95.0,2,https://images.topshop.com/i/TopShop/TS62M27MMNK_M_1.jpg?$Large$,Dresses,65.59856727364699
851,2018-12-09,50.0,1,https://images.topshop.com/i/TopShop/TS63A06MBLK_M_1.jpg?$Large$,Sunglasses,20.598567273646992
852,2018-12-09,38.0,10,https://images.topshop.com/i/TopShop/TS29H29NBER_M_1.jpg?$Large$,Tops,8.598567273646992
853,2018-12-09,10.0,1,https://images.topshop.com/i/TopShop/TS01H18MRED_M_1.jpg?$Large$,Nightwear,-19.401432726353008
854,2018-12-09,10.0,3,https://images.topshop.com/i/TopShop/TS26H15NSLV_M_1.jpg?$Large$,Tops,-19.401432726353008
855,2018-12-09,6.0,39,https://images.topshop.com/i/TopShop/TS30G13NGYM_M_1.jpg?$Large$,Tops,-23.401432726353008
856,2018-12-09,6.0,33,https://images.topshop.com/i/TopShop/TS30G13NBLK_M_1.jpg?$Large$,Tops,-23.401432726353008
857,2018-12-09,6.0,34,https://images.topshop.com/i/TopShop/TS30G13NKHA_M_1.jpg?$Large$,Tops,-23.401432726353008
858,2018-12-09,22.0,4,https://images.topshop.com/i/TopShop/TS26N09MWHT_M_1.jpg?$Large$,Tops,-7.401432726353008
859,2018-12-09,8.4,2,https://images.topshop.com/i/TopShop/TS62R03MRED_M_1.jpg?$Large$,Trousers & Leggings,-21.00143272635301
860,2018-12-09,21.6,4,https://images.topshop.com/i/TopShop/TS62C32MBLK_M_1.jpg?$Large$,Dresses,-7.801432726353006
861,2018-12-09,10.0,1,https://images.topshop.com/i/TopShop/TS09K03NGRN_M_1.jpg?$Large$,Tops,-19.401432726353008
862,2018-12-09,10.0,12,https://images.topshop.com/i/TopShop/TS26E37NMON_M_1.jpg?$Large$,Trousers & Leggings,-19.401432726353008
863,2018-12-09,10.0,1,https://images.topshop.com/i/TopShop/TS10D13NMUL_M_1.jpg?$Large$,Dresses,-19.401432726353008
864,2018-12-09,10.0,18,https://images.topshop.com/i/TopShop/TS10D20NRED_M_1.jpg?$Large$,Dresses,-19.401432726353008
865,2018-12-09,45.0,10,https://images.topshop.com/i/TopShop/TS10G01NIVR_M_1.jpg?$Large$,Dresses,15.598567273646992
866,2018-12-09,20.0,5,https://images.topshop.com/i/TopShop/TS10K23MNUD_M_1.jpg?$Large$,Dresses,-9.401432726353008
867,2018-12-09,20.0,4,https://images.topshop.com/i/TopShop/TS14M01NBLS_M_1.jpg?$Large$,Shorts,-9.401432726353008
868,2018-12-09,10.0,13,https://images.topshop.com/i/TopShop/TS27M11NNAV_M_1.jpg?$Large$,Skirts,-19.401432726353008
869,2018-12-09,15.0,15,https://images.topshop.com/i/TopShop/TS27M11NRED_M_1.jpg?$Large$,Skirts,-14.401432726353008
870,2018-12-09,26.0,10,https://images.topshop.com/i/TopShop/TS24G10NGRY_M_1.jpg?$Large$,Bags,-3.4014327263530078
871,2018-12-09,4.0,9,https://images.topshop.com/i/TopShop/TS43Q15MBLK_M_1.jpg?$Large$,Tops,-25.401432726353008
872,2018-12-09,35.0,60,https://images.topshop.com/i/TopShop/TS29G25PBLK_M_1.jpg?$Large$,Trousers & Leggings,5.598567273646992
873,2018-12-09,15.0,2,https://images.topshop.com/i/TopShop/TS25T65NPNK_M_1.jpg?$Large$,Tops,-14.401432726353008
874,2018-12-09,10.0,1,https://images.topshop.com/i/TopShop/TS42H06NBLK_M_1.jpg?$Large$,Shoes,-19.401432726353008
875,2018-12-09,42.0,60,https://images.topshop.com/i/TopShop/TS26A60NBLK_M_1.jpg?$Large$,Jeans,12.598567273646992
876,2018-12-09,36.0,22,https://images.topshop.com/i/TopShop/TS26A56NBLC_M_1.jpg?$Large$,Jeans,6.598567273646992
877,2018-12-09,28.0,60,https://images.topshop.com/i/TopShop/TS42C19NWHT_M_1.jpg?$Large$,Shoes,-1.4014327263530078
878,2018-12-09,26.0,1,https://images.topshop.com/i/TopShop/TS62Z40MBLK_M_1.jpg?$Large$,Tops,-3.4014327263530078
879,2018-12-09,26.0,1,https://images.topshop.com/i/TopShop/TS62Z21MIVY_M_1.jpg?$Large$,Tops,-3.4014327263530078
880,2018-12-09,34.0,5,https://images.topshop.com/i/TopShop/TS62Z22MROS_M_1.jpg?$Large$,Dresses,4.598567273646992
881,2018-12-09,42.0,5,https://images.topshop.com/i/TopShop/TS62M29MNUD_M_1.jpg?$Large$,Skirts,12.598567273646992
882,2018-12-09,28.0,2,https://images.topshop.com/i/TopShop/TS62T24MMUL_M_1.jpg?$Large$,Tops,-1.4014327263530078
883,2018-12-09,48.0,2,https://images.topshop.com/i/TopShop/TS62T25MRED_M_1.jpg?$Large$,Jackets & Coats,18.598567273646992
884,2018-12-09,52.0,1,https://images.topshop.com/i/TopShop/TS62T34MBLK_M_1.jpg?$Large$,Trousers & Leggings,22.598567273646992
885,2018-12-09,24.0,1,https://images.topshop.com/i/TopShop/TS62C06MMUL_M_1.jpg?$Large$,Dresses,-5.401432726353008
886,2018-12-09,27.0,1,https://images.topshop.com/i/TopShop/TS62R55MGLD_M_1.jpg?$Large$,Skirts,-2.4014327263530078
887,2018-12-09,36.0,1,https://images.topshop.com/i/TopShop/TS62R70MNAV_M_1.jpg?$Large$,Playsuits & Jumpsuits,6.598567273646992
888,2018-12-09,21.6,2,https://images.topshop.com/i/TopShop/TS62R59MRED_M_1.jpg?$Large$,Dresses,-7.801432726353006
889,2018-12-09,19.2,2,https://images.topshop.com/i/TopShop/TS62C12MMUS_M_1.jpg?$Large$,Dresses,-10.201432726353008
890,2018-12-09,45.0,1,https://images.topshop.com/i/TopShop/TS62L05MPNK_M_1.jpg?$Large$,Jackets & Coats,15.598567273646992
891,2018-12-09,25.0,3,https://images.topshop.com/i/TopShop/TS62L04MNAV_M_1.jpg?$Large$,Dresses,-4.401432726353008
892,2018-12-09,28.0,3,https://images.topshop.com/i/TopShop/TS62L07MNAV_M_1.jpg?$Large$,Dresses,-1.4014327263530078
893,2018-12-09,60.0,2,https://images.topshop.com/i/TopShop/TS62Q05MNAV_M_1.jpg?$Large$,Dresses,30.598567273646992
894,2018-12-09,45.0,5,https://images.topshop.com/i/TopShop/TS62L08MWHT_M_1.jpg?$Large$,Jackets & Coats,15.598567273646992
895,2018-12-09,45.0,2,https://images.topshop.com/i/TopShop/TS62L45MBLK_M_1.jpg?$Large$,Jackets & Coats,15.598567273646992
896,2018-12-09,25.0,2,https://images.topshop.com/i/TopShop/TS62L42MBLK_M_1.jpg?$Large$,Trousers & Leggings,-4.401432726353008
897,2018-12-09,25.0,7,https://images.topshop.com/i/TopShop/TS62L06MPNK_M_1.jpg?$Large$,Trousers & Leggings,-4.401432726353008
898,2018-12-09,35.0,5,https://images.topshop.com/i/TopShop/TS62L05MNAV_M_1.jpg?$Large$,Dresses,5.598567273646992
899,2018-12-09,25.0,1,https://images.topshop.com/i/TopShop/TS62L06MNAV_M_1.jpg?$Large$,Dresses,-4.401432726353008
900,2018-12-09,10.0,5,https://images.topshop.com/i/TopShop/TS13Y06NCOR_M_1.jpg?$Large$,Tops,-19.401432726353008
901,2018-12-09,9.5,7,https://images.topshop.com/i/TopShop/TS13L06NNUD_M_1.jpg?$Large$,Tops,-19.901432726353008
902,2018-12-09,10.0,18,https://images.topshop.com/i/TopShop/TS13A12NBLK_M_1.jpg?$Large$,Tops,-19.401432726353008
903,2018-12-09,50.0,39,https://images.topshop.com/i/TopShop/TS12R13NNAV_M_1.jpg?$Large$,Tops,20.598567273646992
904,2018-12-09,40.0,10,https://images.topshop.com/i/TopShop/TS30A21NBLG_M_1.jpg?$Large$,Jeans,10.598567273646992
905,2018-12-09,23.2,52,https://images.topshop.com/i/TopShop/TS13O05NRSB_M_1.jpg?$Large$,Tops,-6.2014327263530085
906,2018-12-09,38.0,7,https://images.topshop.com/i/TopShop/TS29H29NBLK_M_1.jpg?$Large$,Tops,8.598567273646992
907,2018-12-09,20.0,3,https://images.topshop.com/i/TopShop/TS25R49NBLK_M_1.jpg?$Large$,Dresses,-9.401432726353008
908,2018-12-09,17.0,10,https://images.topshop.com/i/TopShop/TS19H26MPNK_M_1.jpg?$Large$,Hats,-12.401432726353008
909,2018-12-09,4.0,10,https://images.topshop.com/i/TopShop/TS19K01NMON_M_1.jpg?$Large$,Hats,-25.401432726353008
